Datum/Zeit, PM2.5,,GRIMM-392 Temp.,,GRIMM-392 Humidity,,GRIMM-392 Pressure,,GRIMM-392 W.Speed,,GRIMM-392 W.Direct,,GRIMM-392 GpsNorth,,GRIMM-392 GpsEast,,
14.09.2015 05:00,15.03,,25.15,,96.06,,"1,005.34",,0.12,,191.74,,14.65,,121.05,,
14.09.2015 06:00,14.97,,25.32,,94.57,,"1,005.43",,0.25,,55.27,,14.65,,121.05,,
14.09.2015 07:00,21.55,,25.67,,93.17,,"1,005.54",,0.40,,170.67,,14.65,,121.05,,
14.09.2015 08:00,22.25,,27.52,,84.47,,"1,005.93",,0.45,,116.29,,14.65,,121.05,,
14.09.2015 09:00,24.99,,29.08,,76.73,,"1,006.44",,0.43,,166.20,,14.65,,121.05,,
14.09.2015 10:00,33.07,,30.26,,71.75,,"1,006.26",,0.60,,19.59,,14.65,,121.05,,
14.09.2015 11:00,23.66,,29.85,,73.58,,"1,006.18",,0.53,,11.85,,14.65,,121.05,,
14.09.2015 12:00,19.27,,29.33,,74.94,,"1,005.97",,0.44,,120.69,,14.65,,121.05,,
14.09.2015 13:00,19.80,,29.63,,73.92,,"1,005.12",,0.37,,134.93,,14.65,,121.05,,
14.09.2015 14:00,17.13,,30.76,,67.40,,"1,004.26",,0.50,,338.12,,14.65,,121.05,,
14.09.2015 15:00,26.94,,28.95,,76.13,,"1,003.78",,0.46,,200.49,,14.65,,121.05,,
14.09.2015 16:00,28.68,,28.19,,79.09,,"1,003.86",,0.51,,295.93,,14.65,,121.05,,
14.09.2015 17:00,26.14,,28.66,,76.32,,"1,004.28",,0.38,,86.05,,14.65,,121.05,,
14.09.2015 18:00,19.68,,27.43,,86.19,,"1,004.75",,0.40,,139.43,,14.65,,121.05,,
14.09.2015 19:00,20.03,,26.07,,92.77,,"1,005.54",,0.60,,129.25,,14.65,,121.05,,
14.09.2015 20:00,24.85,,25.46,,95.09,,"1,006.49",,0.30,,88.88,,14.65,,121.05,,
14.09.2015 21:00,36.27,,25.42,,95.49,,"1,006.81",,0.13,,16.61,,14.65,,121.05,,
14.09.2015 22:00,43.56,,25.53,,95.38,,"1,007.70",,0.13,,164.43,,14.65,,121.05,,
14.09.2015 23:00,41.32,,25.72,,93.99,,"1,007.80",,0.23,,185.04,,14.65,,121.05,,
15.09.2015 00:00,35.84,,25.54,,94.53,,"1,007.20",,0.18,,49.31,,14.65,,121.05,,
15.09.2015 01:00,34.52,,25.22,,95.56,,"1,006.76",,0.12,,,,14.65,,121.05,,
15.09.2015 02:00,39.27,,25.11,,96.08,,"1,006.53",,0.15,,349.27,,14.65,,121.05,,
15.09.2015 03:00,43.73,,24.94,,96.74,,"1,006.13",,0.21,,45.19,,14.65,,121.05,,
15.09.2015 04:00,40.71,,24.68,,97.12,,"1,005.97",,0.28,,61.29,,14.65,,121.05,,
15.09.2015 05:00,45.02,,24.47,,96.88,,"1,006.00",,0.21,,167.70,,14.65,,121.05,,
15.09.2015 06:00,59.87,,24.36,,97.13,,"1,006.06",,0.05,,,,14.65,,121.05,,
15.09.2015 07:00,64.44,,25.15,,93.66,,"1,006.18",,0.16,,152.83,,14.65,,121.05,,
15.09.2015 08:00,40.17,,27.43,,83.29,,"1,006.36",,0.37,,178.76,,14.65,,121.05,,
15.09.2015 09:00,24.22,,29.70,,73.04,,"1,006.37",,0.56,,313.14,,14.65,,121.05,,
15.09.2015 10:00,18.21,,31.12,,65.94,,"1,006.24",,0.63,,137.26,,14.65,,121.05,,
15.09.2015 11:00,26.32,,31.92,,64.64,,"1,005.79",,0.61,,165.36,,14.65,,121.05,,
15.09.2015 12:00,31.27,,31.79,,68.17,,"1,005.23",,0.64,,256.26,,14.65,,121.05,,
15.09.2015 13:00,34.70,,32.60,,64.89,,"1,004.28",,0.74,,174.71,,14.65,,121.05,,
15.09.2015 14:00,28.89,,32.11,,67.99,,"1,003.30",,0.85,,190.38,,14.65,,121.05,,
15.09.2015 15:00,29.43,,25.22,,96.47,,"1,003.88",,0.73,,12.33,,14.65,,121.05,,
15.09.2015 16:00,37.75,,25.34,,97.19,,"1,003.18",,0.41,,195.76,,14.65,,121.05,,
15.09.2015 17:00,33.14,,25.77,,95.16,,"1,003.48",,0.31,,176.35,,14.65,,121.05,,
15.09.2015 18:00,44.50,,26.12,,94.27,,"1,003.88",,0.22,,26.05,,14.65,,121.05,,
15.09.2015 19:00,79.58,,26.21,,95.48,,"1,004.70",,0.24,,61.76,,14.65,,121.05,,
15.09.2015 20:00,96.64,,26.56,,94.82,,"1,005.57",,0.07,,,,14.65,,121.05,,
15.09.2015 21:00,39.83,,26.57,,92.65,,"1,006.15",,0.41,,62.41,,14.65,,121.05,,
15.09.2015 22:00,64.14,,26.36,,94.44,,"1,006.80",,0.28,,57.09,,14.65,,121.05,,
15.09.2015 23:00,87.05,,26.24,,95.36,,"1,006.86",,0.23,,195.26,,14.65,,121.05,,
16.09.2015 00:00,53.50,,25.79,,94.48,,"1,006.77",,0.16,,15.21,,14.65,,121.05,,
16.09.2015 01:00,42.57,,25.43,,94.38,,"1,006.20",,0.21,,13.28,,14.65,,121.05,,
16.09.2015 02:00,27.19,,25.05,,92.53,,"1,005.70",,0.29,,186.09,,14.65,,121.05,,
16.09.2015 03:00,27.10,,24.76,,95.26,,"1,005.36",,0.36,,188.25,,14.65,,121.05,,
16.09.2015 04:00,26.12,,24.48,,96.16,,"1,005.27",,0.12,,311.78,F,14.65,,121.05,,
16.09.2015 05:00,31.35,,24.19,,97.07,,"1,004.97",,0.16,,149.07,,14.65,,121.05,,
16.09.2015 06:00,44.53,,23.95,,96.97,,"1,005.12",,0.19,,189.40,,14.65,,121.05,,
16.09.2015 07:00,46.49,,24.47,,93.87,,"1,005.49",,0.28,,204.90,,14.65,,121.05,,
16.09.2015 08:00,29.45,,27.02,,82.15,,"1,006.14",,0.44,,50.45,,14.65,,121.05,,
16.09.2015 09:00,22.71,,29.56,,70.66,,"1,006.60",,0.55,,124.40,,14.65,,121.05,,
16.09.2015 10:00,19.73,,31.14,,63.54,,"1,006.67",,0.77,,78.93,,14.65,,121.05,,
16.09.2015 11:00,16.19,,32.23,,57.99,,"1,006.19",,0.72,,151.06,,14.65,,121.05,,
16.09.2015 12:00,38.04,,31.98,,65.21,,"1,005.57",,0.69,,309.31,,14.65,,121.05,,
16.09.2015 13:00,25.72,,32.29,,62.38,,"1,004.76",,0.81,,163.65,,14.65,,121.05,,
16.09.2015 14:00,30.55,,28.11,,83.07,,"1,004.57",,0.81,,169.34,,14.65,,121.05,,
16.09.2015 15:00,34.56,,27.28,,86.84,,"1,004.46",,0.56,,122.48,,14.65,,121.05,,
16.09.2015 16:00,19.42,,26.07,,91.23,,"1,004.26",,0.47,,60.01,,14.65,,121.05,,
16.09.2015 17:00,27.08,,26.04,,89.23,,"1,004.33",,0.32,,54.92,,14.65,,121.05,,
16.09.2015 18:00,36.47,,26.05,,89.86,,"1,004.77",,0.33,,239.93,,14.65,,121.05,,
16.09.2015 19:00,40.30,,25.85,,90.63,,"1,005.62",,0.19,,58.36,,14.65,,121.05,,
16.09.2015 20:00,47.38,,26.33,,89.23,,"1,006.86",,0.12,,39.77,,14.65,,121.05,,
16.09.2015 21:00,58.92,,25.84,,92.35,,"1,007.41",,0.14,,185.07,,14.65,,121.05,,
16.09.2015 22:00,57.29,,25.81,,91.46,,"1,007.85",,0.11,,190.54,,14.65,,121.05,,
16.09.2015 23:00,40.16,,26.06,,89.62,,"1,007.93",,0.49,,353.91,,14.65,,121.05,,
17.09.2015 00:00,22.85,,25.79,,88.97,,"1,007.82",,0.43,,353.07,,14.65,,121.05,,
17.09.2015 01:00,21.13,,25.26,,91.91,,"1,007.51",,0.21,,103.50,,14.65,,121.05,,
17.09.2015 02:00,29.13,,24.84,,94.51,,"1,007.20",,0.28,,196.54,,14.65,,121.05,,
17.09.2015 03:00,21.41,,24.77,,93.25,,"1,007.06",,0.16,,180.96,,14.65,,121.05,,
17.09.2015 04:00,23.69,,24.61,,92.84,,"1,006.48",,0.22,,172.21,,14.65,,121.05,,
17.09.2015 05:00,35.16,,24.40,,94.66,,"1,006.58",,0.16,,31.35,,14.65,,121.05,,
17.09.2015 06:00,39.34,,24.43,,94.05,,"1,006.86",,0.13,,24.74,,14.65,,121.05,,
17.09.2015 07:00,52.28,,24.87,,93.87,,"1,007.15",,0.14,,10.41,,14.65,,121.05,,
17.09.2015 08:00,43.19,,27.18,,84.27,,"1,007.66",,0.39,,209.44,,14.65,,121.05,,
17.09.2015 09:00,28.45,,29.25,,74.07,,"1,008.17",,0.63,,183.20,,14.65,,121.05,,
17.09.2015 10:00,21.12,,30.33,,69.24,,"1,008.67",,0.74,,114.04,,14.65,,121.05,,
17.09.2015 11:00,11.69,,31.87,,60.93,,"1,008.38",,0.78,,176.94,,14.65,,121.05,,
17.09.2015 12:00,7.62,,32.76,,56.40,,"1,007.46",,0.75,,206.08,,14.65,,121.05,,
17.09.2015 13:00,16.72,,32.93,,62.91,,"1,006.36",,0.74,,311.97,,14.65,,121.05,,
17.09.2015 14:00,16.88,,32.45,,65.57,,"1,005.47",,0.80,,257.80,,14.65,,121.05,,
17.09.2015 15:00,16.58,,31.17,,71.94,,"1,005.11",,0.55,,206.75,,14.65,,121.05,,
17.09.2015 16:00,16.67,,29.72,,78.80,,"1,005.23",,0.80,,137.22,,14.65,,121.05,,
17.09.2015 17:00,30.53,,28.14,,86.41,,"1,005.98",,0.38,,148.52,,14.65,,121.05,,
17.09.2015 18:00,34.78,,27.33,,83.09,,"1,006.47",,0.42,,179.43,,14.65,,121.05,,
17.09.2015 19:00,42.60,,27.16,,84.36,,"1,007.08",,0.28,,100.85,,14.65,,121.05,,
17.09.2015 20:00,45.68,,26.88,,87.42,,"1,007.43",,0.15,,66.45,,14.65,,121.05,,
17.09.2015 21:00,50.65,,27.03,,87.30,,"1,008.09",,0.21,,44.90,,14.65,,121.05,,
17.09.2015 22:00,53.79,,26.83,,87.49,,"1,008.89",,0.17,,130.00,,14.65,,121.05,,
17.09.2015 23:00,78.77,,26.60,,90.04,,"1,009.18",,0.25,,63.80,,14.65,,121.05,,
